"","date","targetTeam","rank"
"20088",2016-04-01,"New York Rangers",7
"20089",2016-04-02,"New York Rangers",8
"20090",2016-04-03,"New York Rangers",9
"20091",2016-04-04,"New York Rangers",9
"20092",2016-04-05,"New York Rangers",8
"20093",2016-04-06,"New York Rangers",7
"20094",2016-04-07,"New York Rangers",7
"20095",2016-04-08,"New York Rangers",8
"20096",2016-04-09,"New York Rangers",8
"20097",2016-04-10,"New York Rangers",8
"20098",2016-10-12,"New York Rangers",0
"20099",2016-10-13,"New York Rangers",6
"20100",2016-10-14,"New York Rangers",2
"20101",2016-10-15,"New York Rangers",3
"20102",2016-10-16,"New York Rangers",12
"20103",2016-10-17,"New York Rangers",13
"20104",2016-10-18,"New York Rangers",3
"20105",2016-10-19,"New York Rangers",11
"20106",2016-10-20,"New York Rangers",11
"20107",2016-10-21,"New York Rangers",15
"20108",2016-10-22,"New York Rangers",16
"20109",2016-10-23,"New York Rangers",11
"20110",2016-10-24,"New York Rangers",5
"20111",2016-10-25,"New York Rangers",5
"20112",2016-10-26,"New York Rangers",9
"20113",2016-10-27,"New York Rangers",3
"20114",2016-10-28,"New York Rangers",6
"20115",2016-10-29,"New York Rangers",6
"20116",2016-10-30,"New York Rangers",8
"20117",2016-11-01,"New York Rangers",5
"20118",2016-11-02,"New York Rangers",3
"20119",2016-11-03,"New York Rangers",4
"20120",2016-11-04,"New York Rangers",2
"20121",2016-11-05,"New York Rangers",2
"20122",2016-11-06,"New York Rangers",2
"20123",2016-11-07,"New York Rangers",2
"20124",2016-11-08,"New York Rangers",2
"20125",2016-11-09,"New York Rangers",2
"20126",2016-11-10,"New York Rangers",3
"20127",2016-11-11,"New York Rangers",3
"20128",2016-11-12,"New York Rangers",3
"20129",2016-11-13,"New York Rangers",2
"20130",2016-11-14,"New York Rangers",2
"20131",2016-11-15,"New York Rangers",2
"20132",2016-11-16,"New York Rangers",2
"20133",2016-11-17,"New York Rangers",2
"20134",2016-11-18,"New York Rangers",2
"20135",2016-11-19,"New York Rangers",2
"20136",2016-11-20,"New York Rangers",3
"20137",2016-11-21,"New York Rangers",3
"20138",2016-11-22,"New York Rangers",2
"20139",2016-11-23,"New York Rangers",2
"20140",2016-11-24,"New York Rangers",2
"20141",2016-11-25,"New York Rangers",2
"20142",2016-11-26,"New York Rangers",2
"20143",2016-11-27,"New York Rangers",2
"20144",2016-11-28,"New York Rangers",2
"20145",2016-11-29,"New York Rangers",2
"20146",2016-11-30,"New York Rangers",2
"20147",2016-12-01,"New York Rangers",2
"20148",2016-12-02,"New York Rangers",3
"20149",2016-12-03,"New York Rangers",3
"20150",2016-12-04,"New York Rangers",1
"20151",2016-12-05,"New York Rangers",2
"20152",2016-12-06,"New York Rangers",2
"20153",2016-12-07,"New York Rangers",3
"20154",2016-12-08,"New York Rangers",3
"20155",2016-12-09,"New York Rangers",2
"20156",2016-12-10,"New York Rangers",1
"20157",2016-12-11,"New York Rangers",2
"20158",2016-12-12,"New York Rangers",1
"20159",2016-12-13,"New York Rangers",2
"20160",2016-12-14,"New York Rangers",3
"20161",2016-12-15,"New York Rangers",4
"20162",2016-12-16,"New York Rangers",2
"20163",2016-12-17,"New York Rangers",3
"20164",2016-12-18,"New York Rangers",2
"20165",2016-12-19,"New York Rangers",2
"20166",2016-12-20,"New York Rangers",2
"20167",2016-12-21,"New York Rangers",2
"20168",2016-12-22,"New York Rangers",2
"20169",2016-12-23,"New York Rangers",3
"20170",2016-12-27,"New York Rangers",4
"20171",2016-12-28,"New York Rangers",3
"20172",2016-12-29,"New York Rangers",3
"20173",2016-12-30,"New York Rangers",3
"20174",2016-12-31,"New York Rangers",3
"20175",2017-01-01,"New York Rangers",3
"20176",2017-01-02,"New York Rangers",3
"20177",2017-01-03,"New York Rangers",3
"20178",2017-01-04,"New York Rangers",3
"20179",2017-01-05,"New York Rangers",2
"20180",2017-01-06,"New York Rangers",2
"20181",2017-01-07,"New York Rangers",2
"20182",2017-01-08,"New York Rangers",2
"20183",2017-01-09,"New York Rangers",2
"20184",2017-01-10,"New York Rangers",2
"20185",2017-01-11,"New York Rangers",3
"20186",2017-01-12,"New York Rangers",5
"20187",2017-01-13,"New York Rangers",5
"20188",2017-01-14,"New York Rangers",5
"20189",2017-01-15,"New York Rangers",6
"20190",2017-01-16,"New York Rangers",6
"20191",2017-01-17,"New York Rangers",7
"20192",2017-01-18,"New York Rangers",8
"20193",2017-01-19,"New York Rangers",8
"20194",2017-01-20,"New York Rangers",8
"20195",2017-01-21,"New York Rangers",8
"20196",2017-01-22,"New York Rangers",10
"20197",2017-01-23,"New York Rangers",7
"20198",2017-01-24,"New York Rangers",6
"20199",2017-01-25,"New York Rangers",8
"20200",2017-01-26,"New York Rangers",8
"20201",2017-01-31,"New York Rangers",9
"20202",2017-02-01,"New York Rangers",10
"20203",2017-02-02,"New York Rangers",10
"20204",2017-02-03,"New York Rangers",8
"20205",2017-02-04,"New York Rangers",8
"20206",2017-02-05,"New York Rangers",9
"20207",2017-02-06,"New York Rangers",8
"20208",2017-02-07,"New York Rangers",8
"20209",2017-02-08,"New York Rangers",6
"20210",2017-02-09,"New York Rangers",7
"20211",2017-02-10,"New York Rangers",5
"20212",2017-02-11,"New York Rangers",6
"20213",2017-02-12,"New York Rangers",6
"20214",2017-02-13,"New York Rangers",6
"20215",2017-02-14,"New York Rangers",3
"20216",2017-02-15,"New York Rangers",4
"20217",2017-02-16,"New York Rangers",5
"20218",2017-02-17,"New York Rangers",5
"20219",2017-02-18,"New York Rangers",5
"20220",2017-02-19,"New York Rangers",6
"20221",2017-02-20,"New York Rangers",5
"20222",2017-02-21,"New York Rangers",5
"20223",2017-02-22,"New York Rangers",6
"20224",2017-02-23,"New York Rangers",6
"20225",2017-02-24,"New York Rangers",5
"20226",2017-02-25,"New York Rangers",5
"20227",2017-02-26,"New York Rangers",4
"20228",2017-02-27,"New York Rangers",6
"20229",2017-02-28,"New York Rangers",6
"20230",2017-03-01,"New York Rangers",6
"20231",2017-03-02,"New York Rangers",6
"20232",2017-03-03,"New York Rangers",5
"20233",2017-03-04,"New York Rangers",6
"20234",2017-03-05,"New York Rangers",6
"20235",2017-03-06,"New York Rangers",6
"20236",2017-03-07,"New York Rangers",6
"20237",2017-03-08,"New York Rangers",5
"20238",2017-03-09,"New York Rangers",6
"20239",2017-03-10,"New York Rangers",6
"20240",2017-03-11,"New York Rangers",6
"20241",2017-03-12,"New York Rangers",6
"20242",2017-03-13,"New York Rangers",6
"20243",2017-03-14,"New York Rangers",6
"20244",2017-03-15,"New York Rangers",7
"20245",2017-03-16,"New York Rangers",7
"20246",2017-03-17,"New York Rangers",7
"20247",2017-03-18,"New York Rangers",6
"20248",2017-03-19,"New York Rangers",5
"20249",2017-03-20,"New York Rangers",5
"20250",2017-03-21,"New York Rangers",5
"20251",2017-03-22,"New York Rangers",5
"20252",2017-03-23,"New York Rangers",5
"20253",2017-03-24,"New York Rangers",5
"20254",2017-03-25,"New York Rangers",5
"20255",2017-03-26,"New York Rangers",5
"20256",2017-03-27,"New York Rangers",5
"20257",2017-03-28,"New York Rangers",5
"20258",2017-03-29,"New York Rangers",5
"20259",2017-03-30,"New York Rangers",5
"20260",2017-03-31,"New York Rangers",6
"20261",2017-04-01,"New York Rangers",5
"20262",2017-04-02,"New York Rangers",6
"20263",2017-04-03,"New York Rangers",5
"20264",2017-04-04,"New York Rangers",6
"20265",2017-04-05,"New York Rangers",8
"20266",2017-04-06,"New York Rangers",8
"20267",2017-04-07,"New York Rangers",8
"20268",2017-04-08,"New York Rangers",8
"20269",2017-04-09,"New York Rangers",9
"20270",2017-10-04,"New York Rangers",0
"20271",2017-10-05,"New York Rangers",6
"20272",2017-10-06,"New York Rangers",16
"20273",2017-10-07,"New York Rangers",19
"20274",2017-10-08,"New York Rangers",27
"20275",2017-10-09,"New York Rangers",11
"20276",2017-10-10,"New York Rangers",16
"20277",2017-10-11,"New York Rangers",20
"20278",2017-10-12,"New York Rangers",20
"20279",2017-10-13,"New York Rangers",24
"20280",2017-10-14,"New York Rangers",24
"20281",2017-10-15,"New York Rangers",27
"20282",2017-10-16,"New York Rangers",28
"20283",2017-10-17,"New York Rangers",28
"20284",2017-10-18,"New York Rangers",28
"20285",2017-10-19,"New York Rangers",28
"20286",2017-10-20,"New York Rangers",24
"20287",2017-10-21,"New York Rangers",25
"20288",2017-10-22,"New York Rangers",24
"20289",2017-10-23,"New York Rangers",24
"20290",2017-10-24,"New York Rangers",25
"20291",2017-10-25,"New York Rangers",26
"20292",2017-10-26,"New York Rangers",26
"20293",2017-10-27,"New York Rangers",24
"20294",2017-10-28,"New York Rangers",24
"20295",2017-10-29,"New York Rangers",27
"20296",2017-10-30,"New York Rangers",27
"20297",2017-10-31,"New York Rangers",28
"20298",2017-11-01,"New York Rangers",24
"20299",2017-11-02,"New York Rangers",24
"20300",2017-11-03,"New York Rangers",23
"20301",2017-11-04,"New York Rangers",24
"20302",2017-11-05,"New York Rangers",20
"20303",2017-11-06,"New York Rangers",22
"20304",2017-11-07,"New York Rangers",14
"20305",2017-11-08,"New York Rangers",16
"20306",2017-11-09,"New York Rangers",10
"20307",2017-11-10,"New York Rangers",10
"20308",2017-11-11,"New York Rangers",12
"20309",2017-11-12,"New York Rangers",11
"20310",2017-11-13,"New York Rangers",12
"20311",2017-11-14,"New York Rangers",12
"20312",2017-11-15,"New York Rangers",13
"20313",2017-11-16,"New York Rangers",13
"20314",2017-11-17,"New York Rangers",14
"20315",2017-11-18,"New York Rangers",15
"20316",2017-11-19,"New York Rangers",19
"20317",2017-11-20,"New York Rangers",14
"20318",2017-11-21,"New York Rangers",16
"20319",2017-11-22,"New York Rangers",18
"20320",2017-11-24,"New York Rangers",15
"20321",2017-11-25,"New York Rangers",12
"20322",2017-11-26,"New York Rangers",14
"20323",2017-11-27,"New York Rangers",12
"20324",2017-11-28,"New York Rangers",13
"20325",2017-11-29,"New York Rangers",13
"20326",2017-11-30,"New York Rangers",13
"20327",2017-12-01,"New York Rangers",15
"20328",2017-12-02,"New York Rangers",12
"20329",2017-12-03,"New York Rangers",14
"20330",2017-12-04,"New York Rangers",14
"20331",2017-12-05,"New York Rangers",14
"20332",2017-12-06,"New York Rangers",14
"20333",2017-12-07,"New York Rangers",14
"20334",2017-12-08,"New York Rangers",14
"20335",2017-12-09,"New York Rangers",14
"20336",2017-12-10,"New York Rangers",13
"20337",2017-12-11,"New York Rangers",14
"20338",2017-12-12,"New York Rangers",12
"20339",2017-12-13,"New York Rangers",12
"20340",2017-12-14,"New York Rangers",13
"20341",2017-12-15,"New York Rangers",16
"20342",2017-12-16,"New York Rangers",12
"20343",2017-12-17,"New York Rangers",11
"20344",2017-12-18,"New York Rangers",11
"20345",2017-12-19,"New York Rangers",11
"20346",2017-12-20,"New York Rangers",10
"20347",2017-12-21,"New York Rangers",11
"20348",2017-12-22,"New York Rangers",11
"20349",2017-12-23,"New York Rangers",11
"20350",2017-12-27,"New York Rangers",13
"20351",2017-12-28,"New York Rangers",12
"20352",2017-12-29,"New York Rangers",12
"20353",2017-12-30,"New York Rangers",12
"20354",2017-12-31,"New York Rangers",12
"20355",2018-01-01,"New York Rangers",13
"20356",2018-01-02,"New York Rangers",11
"20357",2018-01-03,"New York Rangers",12
"20358",2018-01-04,"New York Rangers",12
"20359",2018-01-05,"New York Rangers",13
"20360",2018-01-06,"New York Rangers",14
"20361",2018-01-07,"New York Rangers",12
"20362",2018-01-08,"New York Rangers",13
"20363",2018-01-09,"New York Rangers",13
"20364",2018-01-10,"New York Rangers",13
"20365",2018-01-11,"New York Rangers",14
"20366",2018-01-12,"New York Rangers",15
"20367",2018-01-13,"New York Rangers",16
"20368",2018-01-14,"New York Rangers",17
"20369",2018-01-15,"New York Rangers",18
"20370",2018-01-16,"New York Rangers",20
"20371",2018-01-17,"New York Rangers",16
"20372",2018-01-18,"New York Rangers",16
"20373",2018-01-19,"New York Rangers",14
"20374",2018-01-20,"New York Rangers",14
"20375",2018-01-21,"New York Rangers",16
"20376",2018-01-22,"New York Rangers",18
"20377",2018-01-23,"New York Rangers",18
"20378",2018-01-24,"New York Rangers",20
"20379",2018-01-25,"New York Rangers",20
"20380",2018-01-30,"New York Rangers",20
"20381",2018-01-31,"New York Rangers",20
"20382",2018-02-01,"New York Rangers",20
"20383",2018-02-02,"New York Rangers",21
"20384",2018-02-03,"New York Rangers",21
"20385",2018-02-04,"New York Rangers",23
"20386",2018-02-05,"New York Rangers",23
"20387",2018-02-06,"New York Rangers",23
"20388",2018-02-07,"New York Rangers",23
"20389",2018-02-08,"New York Rangers",23
"20390",2018-02-09,"New York Rangers",23
"20391",2018-02-10,"New York Rangers",22
"20392",2018-02-11,"New York Rangers",22
"20393",2018-02-12,"New York Rangers",22
"20394",2018-02-13,"New York Rangers",22
"20395",2018-02-14,"New York Rangers",22
"20396",2018-02-15,"New York Rangers",22
"20397",2018-02-16,"New York Rangers",22
"20398",2018-02-17,"New York Rangers",22
"20399",2018-02-18,"New York Rangers",22
"20400",2018-02-19,"New York Rangers",22
"20401",2018-02-20,"New York Rangers",22
"20402",2018-02-21,"New York Rangers",22
"20403",2018-02-22,"New York Rangers",23
"20404",2018-02-23,"New York Rangers",24
"20405",2018-02-24,"New York Rangers",24
"20406",2018-02-25,"New York Rangers",25
"20407",2018-02-26,"New York Rangers",25
"20408",2018-02-27,"New York Rangers",25
"20409",2018-02-28,"New York Rangers",25
"20410",2018-03-01,"New York Rangers",23
"20411",2018-03-02,"New York Rangers",23
"20412",2018-03-03,"New York Rangers",23
"20413",2018-03-04,"New York Rangers",22
"20414",2018-03-05,"New York Rangers",22
"20415",2018-03-06,"New York Rangers",23
"20416",2018-03-07,"New York Rangers",23
"20417",2018-03-08,"New York Rangers",23
"20418",2018-03-09,"New York Rangers",23
"20419",2018-03-10,"New York Rangers",23
"20420",2018-03-11,"New York Rangers",23
"20421",2018-03-12,"New York Rangers",24
"20422",2018-03-13,"New York Rangers",23
"20423",2018-03-14,"New York Rangers",23
"20424",2018-03-15,"New York Rangers",21
"20425",2018-03-16,"New York Rangers",21
"20426",2018-03-17,"New York Rangers",21
"20427",2018-03-18,"New York Rangers",21
"20428",2018-03-19,"New York Rangers",22
"20429",2018-03-20,"New York Rangers",22
"20430",2018-03-21,"New York Rangers",22
"20431",2018-03-22,"New York Rangers",22
"20432",2018-03-23,"New York Rangers",22
"20433",2018-03-24,"New York Rangers",22
"20434",2018-03-25,"New York Rangers",22
"20435",2018-03-26,"New York Rangers",22
"20436",2018-03-27,"New York Rangers",22
"20437",2018-03-28,"New York Rangers",22
"20438",2018-03-29,"New York Rangers",22
"20439",2018-03-30,"New York Rangers",22
"20440",2018-03-31,"New York Rangers",22
"20441",2018-04-01,"New York Rangers",22
"20442",2018-04-02,"New York Rangers",22
"20443",2018-04-03,"New York Rangers",22
"20444",2018-04-04,"New York Rangers",22
"20445",2018-04-05,"New York Rangers",22
"20446",2018-04-06,"New York Rangers",23
"20447",2018-04-07,"New York Rangers",23
"20448",2018-04-08,"New York Rangers",24
"20449",2018-10-03,"New York Rangers",0
"20450",2018-10-04,"New York Rangers",6
"20451",2018-10-05,"New York Rangers",19
"20452",2018-10-06,"New York Rangers",21
"20453",2018-10-07,"New York Rangers",29
"20454",2018-10-08,"New York Rangers",29
"20455",2018-10-09,"New York Rangers",29
"20456",2018-10-10,"New York Rangers",29
"20457",2018-10-11,"New York Rangers",30
"20458",2018-10-13,"New York Rangers",25
"20459",2018-10-14,"New York Rangers",27
"20460",2018-10-15,"New York Rangers",27
"20461",2018-10-16,"New York Rangers",27
"20462",2018-10-17,"New York Rangers",25
"20463",2018-10-18,"New York Rangers",23
"20464",2018-10-19,"New York Rangers",26
"20465",2018-10-20,"New York Rangers",26
"20466",2018-10-21,"New York Rangers",27
"20467",2018-10-22,"New York Rangers",27
"20468",2018-10-23,"New York Rangers",27
"20469",2018-10-24,"New York Rangers",24
"20470",2018-10-25,"New York Rangers",24
"20471",2018-10-26,"New York Rangers",26
"20472",2018-10-27,"New York Rangers",26
"20473",2018-10-28,"New York Rangers",28
"20474",2018-10-29,"New York Rangers",28
"20475",2018-10-30,"New York Rangers",28
"20476",2018-10-31,"New York Rangers",27
"20477",2018-11-01,"New York Rangers",27
"20478",2018-11-02,"New York Rangers",25
"20479",2018-11-03,"New York Rangers",25
"20480",2018-11-04,"New York Rangers",26
"20481",2018-11-05,"New York Rangers",22
"20482",2018-11-06,"New York Rangers",24
"20483",2018-11-07,"New York Rangers",17
"20484",2018-11-08,"New York Rangers",19
"20485",2018-11-09,"New York Rangers",21
"20486",2018-11-10,"New York Rangers",20
"20487",2018-11-11,"New York Rangers",15
"20488",2018-11-12,"New York Rangers",16
"20489",2018-11-13,"New York Rangers",12
"20490",2018-11-14,"New York Rangers",13
"20491",2018-11-15,"New York Rangers",14
"20492",2018-11-16,"New York Rangers",15
"20493",2018-11-17,"New York Rangers",17
"20494",2018-11-18,"New York Rangers",12
"20495",2018-11-19,"New York Rangers",14
"20496",2018-11-20,"New York Rangers",12
"20497",2018-11-21,"New York Rangers",12
"20498",2018-11-23,"New York Rangers",7
"20499",2018-11-24,"New York Rangers",13
"20500",2018-11-25,"New York Rangers",14
"20501",2018-11-26,"New York Rangers",14
"20502",2018-11-27,"New York Rangers",11
"20503",2018-11-28,"New York Rangers",12
"20504",2018-11-29,"New York Rangers",14
"20505",2018-11-30,"New York Rangers",16
"20506",2018-12-01,"New York Rangers",16
"20507",2018-12-02,"New York Rangers",18
"20508",2018-12-03,"New York Rangers",15
"20509",2018-12-04,"New York Rangers",15
"20510",2018-12-05,"New York Rangers",17
"20511",2018-12-06,"New York Rangers",18
"20512",2018-12-07,"New York Rangers",19
"20513",2018-12-08,"New York Rangers",20
"20514",2018-12-09,"New York Rangers",18
"20515",2018-12-10,"New York Rangers",18
"20516",2018-12-11,"New York Rangers",21
"20517",2018-12-12,"New York Rangers",21
"20518",2018-12-13,"New York Rangers",21
